image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
239,1,1,1.3006e-10,0.22737,0.62947,0.25915,0.39641,0.20915,0.2021,0.24753,0.17588,0.28838,0.22016,2.7120000000000047e-10,2.7120000000000047e-10,2.7120000000000047e-10,1.6089999999999848e-10,2.7120000000000047e-10,1.6089999999999848e-10,2.7120000000000047e-10,1.6089999999999848e-10,1.6089999999999848e-10,2.2960000000000094e-10
240,5,5,1.2813e-10,0.23793,0.089352,0.18397,0.33252,0.27498,0.57522,0.30745,0.076971,0.42577,0.27713,2.09948e-10,2.09948e-10,2.52705e-10,2.09948e-10,1.49227e-10,2.09948e-10,1.49227e-10,1.49227e-10,2.09948e-10,2.09948e-10
241,9,8,1.2683e-10,0.34226,0.086712,0.26183,0.25595,0.30013,0.27418,0.21158,0.10313,0.4629,0.43815,2.6861999999999943e-10,6.139999999999981e-11,2.2115999999999968e-10,2.6861999999999943e-10,1.843899999999996e-10,2.6861999999999943e-10,2.6861999999999943e-10,2.6861999999999943e-10,1.5646999999999998e-10,2.6861999999999943e-10
242,8,8,1.2282e-10,0.37699,0.21632,0.29621,0.16129,0.22803,0.19229,0.31851,0.13912,0.51869,0.32532,1.9491999999999874e-10,2.8457999999999903e-10,2.345699999999987e-10,2.8457999999999903e-10,2.345699999999987e-10,1.9491999999999874e-10,2.345699999999987e-10,2.8457999999999903e-10,1.575599999999992e-10,2.8457999999999903e-10
243,7,7,1.2727e-10,0.22437,0.19602,0.34032,0.35812,0.25952,0.096562,0.068458,0.52025,0.31769,0.3462,1.8829999999999944e-10,1.2869999999999936e-10,1.8829999999999944e-10,2.6079999999999893e-10,2.6079999999999893e-10,1.8829999999999944e-10,1.8829999999999944e-10,1.8829999999999944e-10,2.6079999999999893e-10,5.109999999999872e-11
244,2,2,1.2641e-10,0.33821,0.34023,0.53865,0.32221,0.16989,0.060913,0.20781,0.35662,0.36609,0.20035,2.679999999999995e-10,2.679999999999995e-10,2.2319999999999898e-10,2.679999999999995e-10,2.2319999999999898e-10,1.449000000000002e-10,2.679999999999995e-10,2.679999999999995e-10,1.449000000000002e-10,2.2319999999999898e-10
245,3,3,1.2795e-10,0.32075,0.13938,0.21981,0.56121,0.16245,0.39356,0.2815,0.30062,0.32079,0.15294,3.180999999999987e-10,2.217000000000006e-10,2.217000000000006e-10,2.217000000000006e-10,1.375000000000004e-10,2.217000000000006e-10,2.217000000000006e-10,2.217000000000006e-10,3.180999999999987e-10,2.217000000000006e-10
246,0,0,1.2473e-10,0.5452,0.15959,0.31246,0.1477,0.17911,0.30548,0.35858,0.088832,0.33401,0.32814,1.5460000000000193e-10,3.521000000000009e-10,1.5460000000000193e-10,1.5460000000000193e-10,3.521000000000009e-10,2.6160000000000083e-10,1.5460000000000193e-10,1.5460000000000193e-10,1.5460000000000193e-10,1.5460000000000193e-10
247,4,4,1.2205e-10,0.26567,0.29023,0.38838,0.12372,0.42674,0.19502,0.39593,0.18169,0.32364,0.17095,1.8629999999999883e-10,1.8629999999999883e-10,1.8629999999999883e-10,1.8629999999999883e-10,1.8629999999999883e-10,1.8629999999999883e-10,1.6099999999999727e-10,3.010999999999993e-10,3.010999999999993e-10,1.8629999999999883e-10
248,4,4,1.279e-10,0.20303,0.18404,0.27926,0.14123,0.66053,0.084758,0.26277,0.28537,0.23367,0.28866,2.2079999999999494e-10,2.2079999999999494e-10,2.2079999999999494e-10,2.778e-10,2.2079999999999494e-10,2.2079999999999494e-10,2.2079999999999494e-10,2.2079999999999494e-10,2.2079999999999494e-10,2.2079999999999494e-10
249,2,2,1.2607e-10,0.31075,0.38311,0.56195,0.37065,0.16588,0.048837,0.23132,0.21114,0.37248,0.2085,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.2950000000000126e-10,1.6110000000000268e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10
250,4,4,1.2817999999999996e-10,0.26908,0.16128,0.2864,0.19307,0.52834,0.12996,0.19896,0.2298,0.30098,0.44125,2.20056e-10,2.20056e-10,1.87338e-10,2.20056e-10,2.20056e-10,2.20056e-10,2.20056e-10,2.20056e-10,1.40536e-10,2.20056e-10
251,1,1,1.2968e-10,0.27136,0.59598,0.1865,0.27689,0.26403,0.26357,0.26314,0.14462,0.28853,0.22216,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10,2.705799999999997e-10
252,9,9,1.2764e-10,0.35964,0.14904,0.22069,0.30478,0.29413,0.19796,0.11929,0.29131,0.32451,0.5841,2.9366e-10,2.4828999999999977e-10,2.4828999999999977e-10,1.5305999999999906e-10,1.5305999999999906e-10,1.5305999999999906e-10,2.4828999999999977e-10,2.4828999999999977e-10,1.5305999999999906e-10,2.4828999999999977e-10
253,5,5,1.2877e-10,0.26411,0.096829,0.12592,0.45567,0.18778,0.59763,0.19666,0.14806,0.40603,0.29231,1.561999999999991e-10,2.3209999999999882e-10,1.561999999999991e-10,1.561999999999991e-10,1.561999999999991e-10,2.3209999999999882e-10,2.3209999999999882e-10,1.561999999999991e-10,1.561999999999991e-10,2.3209999999999882e-10
254,7,7,1.2823e-10,0.31726,0.28222,0.32695,0.34802,0.11987,0.07378,0.067011,0.63879,0.2937,0.33303,1.7280000000000007e-10,2.3779999999999767e-10,2.7589999999999984e-10,2.7589999999999984e-10,1.503999999999998e-10,2.3779999999999767e-10,1.503999999999998e-10,2.3779999999999767e-10,2.7589999999999984e-10,1.503999999999998e-10
255,7,7,1.2966e-10,0.34219,0.33302,0.42155,0.36376,0.12959,0.044281,0.10009,0.50783,0.30892,0.29181,2.288999999999995e-10,2.288999999999995e-10,2.288999999999995e-10,2.288999999999995e-10,2.288999999999995e-10,1.793999999999996e-10,2.288999999999995e-10,2.288999999999995e-10,2.288999999999995e-10,2.288999999999995e-10
256,2,2,1.2647e-10,0.31687,0.35667,0.55077,0.41132,0.11394,0.056507,0.24019,0.22639,0.38792,0.2025,1.6120000000000147e-10,1.6120000000000147e-10,1.6120000000000147e-10,1.6120000000000147e-10,1.6120000000000147e-10,2.387e-10,1.6120000000000147e-10,1.6120000000000147e-10,1.6120000000000147e-10,1.6120000000000147e-10
257,8,8,1.2729e-10,0.31327,0.31371,0.27452,0.3659,0.18007,0.1697,0.35928,0.15587,0.50303,0.1517,3.2189999999999906e-10,2.603e-10,2.603e-10,2.603e-10,2.603e-10,2.603e-10,2.603e-10,1.503999999999998e-10,1.503999999999998e-10,2.603e-10
258,2,2,1.2817999999999996e-10,0.42688,0.22609,0.59472,0.38567,0.14505,0.068996,0.26216,0.25565,0.30023,0.21709,1.8860000000000078e-10,1.8860000000000078e-10,1.8860000000000078e-10,1.4969999999999505e-10,1.8860000000000078e-10,1.8860000000000078e-10,1.8860000000000078e-10,2.3809999999999735e-10,1.8860000000000078e-10,1.8860000000000078e-10
259,6,6,1.2381e-10,0.483,0.19698,0.15796,0.1654,0.24686,0.40981,0.49929,0.14215,0.34049,0.21485,1.5159999999999853e-10,2.2850000000000102e-10,2.2850000000000102e-10,2.2850000000000102e-10,2.970999999999981e-10,2.2850000000000102e-10,2.2850000000000102e-10,1.5159999999999853e-10,1.5159999999999853e-10,3.500999999999986e-10
260,8,8,1.2632e-10,0.2662,0.19432,0.31823,0.21981,0.14981,0.23792,0.23143,0.11161,0.63477,0.2956,1.98307e-10,1.62406e-10,1.62406e-10,1.62406e-10,1.62406e-10,1.98307e-10,3.42979e-10,1.62406e-10,1.62406e-10,2.39171e-10
261,5,5,1.2779e-10,0.29534,0.2353,0.098008,0.35475,0.17911,0.5613,0.18275,0.12682,0.47479,0.24091,2.644799999999999e-10,2.644799999999999e-10,2.185699999999996e-10,2.185699999999996e-10,3.2254999999999947e-10,2.185699999999996e-10,1.459899999999994e-10,3.2254999999999947e-10,2.644799999999999e-10,1.459899999999994e-10
262,7,7,1.2891e-10,0.3132,0.26523,0.1827,0.31311,0.11311,0.17195,0.059074,0.60038,0.39703,0.35365,1.749999999999999e-10,1.2181000000000002e-10,3.0858999999999966e-10,3.0858999999999966e-10,1.749999999999999e-10,2.2734000000000017e-10,1.749999999999999e-10,2.2734000000000017e-10,3.0858999999999966e-10,1.749999999999999e-10
263,7,7,1.2771e-10,0.3085,0.30508,0.28705,0.30819,0.17003,0.054793,0.063884,0.60602,0.31176,0.33086,1.7909999999999993e-10,1.7909999999999993e-10,1.7909999999999993e-10,2.4069999999999897e-10,1.7909999999999993e-10,1.7909999999999993e-10,2.4069999999999897e-10,1.3769999999999964e-10,1.7909999999999993e-10,1.7909999999999993e-10
264,9,9,1.282e-10,0.23953,0.25674,0.29673,0.25328,0.41003,0.22493,0.17429,0.15049,0.29131,0.47727,2.2339999999999987e-10,2.2339999999999987e-10,1.5109999999999796e-10,2.2339999999999987e-10,2.2339999999999987e-10,3.1899999999999776e-10,2.2339999999999987e-10,2.2339999999999987e-10,3.1899999999999776e-10,2.2339999999999987e-10
265,1,1,1.2763e-10,0.20562,0.67876,0.2555,0.30757,0.2319,0.19537,0.28777,0.19628,0.29928,0.19036,5.7600000000001125e-11,2.069999999999998e-10,3.081999999999994e-10,2.069999999999998e-10,2.069999999999998e-10,2.069999999999998e-10,2.069999999999998e-10,3.081999999999994e-10,3.081999999999994e-10,2.069999999999998e-10
266,8,8,1.2573e-10,0.42582,0.14635,0.27552,0.35496,0.19934,0.21668,0.2976,0.12991,0.48169,0.2286,2.3100000000000055e-10,2.3100000000000055e-10,2.8440000000000286e-10,1.6470000000000213e-10,1.9359999999999983e-10,2.8440000000000286e-10,1.6470000000000213e-10,1.9359999999999983e-10,2.3100000000000055e-10,2.8440000000000286e-10
267,1,1,1.2679e-10,0.26459,0.59191,0.31197,0.27328,0.23778,0.11956,0.27908,0.14662,0.32275,0.24279,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.171999999999988e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10
268,8,8,1.2482e-10,0.31584,0.1067,0.30966,0.23009,0.18802,0.29988,0.25417,0.091309,0.59603,0.32333,1.4479999999999479e-10,2.543999999999986e-10,2.950999999999958e-10,2.0429999999999608e-10,1.4479999999999479e-10,2.950999999999958e-10,2.950999999999958e-10,1.4479999999999479e-10,2.0429999999999608e-10,2.0429999999999608e-10
269,0,0,1.2731e-10,0.59106,0.16892,0.30659,0.23425,0.1136,0.29022,0.34885,0.22163,0.26984,0.26967,1.9769999999999654e-10,2.8839999999999747e-10,2.8839999999999747e-10,1.9769999999999654e-10,1.9769999999999654e-10,2.8839999999999747e-10,1.9769999999999654e-10,2.8839999999999747e-10,2.389999999999997e-10,2.389999999999997e-10
270,3,3,1.2925999999999998e-10,0.28148,0.20299,0.28157,0.67516,0.17478,0.32335,0.15552,0.15329,0.39504,0.23375,1.31652e-10,1.8599e-10,3.26975e-10,1.8599e-10,1.8599e-10,1.5549e-10,1.8599e-10,1.8599e-10,1.8599e-10,1.5549e-10
271,0,0,1.2611e-10,0.62063,0.20068,0.27734,0.2258,0.22472,0.23147,0.37091,0.1869,0.2711,0.31056,2.2258999999999975e-10,3.4440999999999964e-10,5.239999999999953e-11,2.2258999999999975e-10,2.2258999999999975e-10,2.2258999999999975e-10,2.2258999999999975e-10,3.4440999999999964e-10,2.2258999999999975e-10,2.2258999999999975e-10
272,1,1,1.3061e-10,0.19849,0.65809,0.2277,0.29782,0.22002,0.2291,0.26914,0.20895,0.31079,0.22507,2.3073999999999873e-10,2.3073999999999873e-10,1.9378999999999918e-10,2.3073999999999873e-10,1.6801000000000013e-10,1.330299999999999e-10,2.7911999999999893e-10,2.7911999999999893e-10,1.9378999999999918e-10,2.3073999999999873e-10
273,9,9,1.2925e-10,0.30298,0.14921,0.22958,0.28426,0.27308,0.23944,0.098616,0.25205,0.37707,0.55958,2.922999999999999e-10,1.9139999999999998e-10,2.207999999999999e-10,3.456999999999989e-10,1.9139999999999998e-10,2.922999999999999e-10,1.9139999999999998e-10,2.207999999999999e-10,1.9139999999999998e-10,2.207999999999999e-10
274,9,9,1.2808e-10,0.34677,0.14653,0.22337,0.37874,0.27625,0.27413,0.11355,0.30716,0.29055,0.53578,2.1009999999999869e-10,1.3649999999999927e-10,3.3369999999999855e-10,2.1009999999999869e-10,2.663000000000002e-10,2.1009999999999869e-10,2.663000000000002e-10,2.1009999999999869e-10,2.1009999999999869e-10,2.663000000000002e-10
275,4,4,1.2605e-10,0.24641,0.18371,0.24987,0.19968,0.63663,0.13944,0.25848,0.27477,0.21387,0.35722,2.41900000000001e-10,2.41900000000001e-10,2.952000000000012e-10,2.41900000000001e-10,2.41900000000001e-10,2.41900000000001e-10,2.41900000000001e-10,2.0139999999999808e-10,2.41900000000001e-10,2.41900000000001e-10
276,1,1,1.2565e-10,0.21431,0.64227,0.28407,0.27093,0.23882,0.13167,0.24744,0.19809,0.34878,0.2391,1.3110000000000175e-10,2.0640000000000045e-10,2.0640000000000045e-10,2.0640000000000045e-10,2.0640000000000045e-10,1.3110000000000175e-10,2.0640000000000045e-10,2.0640000000000045e-10,2.0640000000000045e-10,2.0640000000000045e-10
277,8,8,1.2681e-10,0.24634,0.21152,0.27825,0.18882,0.17972,0.19135,0.2236,0.23126,0.64079,0.27577,2.9909999999999703e-10,1.8559999999999737e-10,3.606999999999994e-10,1.8559999999999737e-10,1.8559999999999737e-10,2.9909999999999703e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10
278,2,2,1.2722e-10,0.33005,0.2344,0.62687,0.25788,0.17051,0.048167,0.26236,0.26171,0.40824,0.2494,2.1059999999999925e-10,3.1499999999999984e-10,2.1059999999999925e-10,2.560999999999979e-10,3.1499999999999984e-10,1.7099999999999538e-10,2.560999999999979e-10,2.1059999999999925e-10,2.560999999999979e-10,2.560999999999979e-10
279,1,1,1.2886e-10,0.2839,0.65375,0.26553,0.28112,0.19205,0.17517,0.27492,0.16511,0.29818,0.2757,2.156999999999971e-10,2.156999999999971e-10,2.156999999999971e-10,1.5269999999999845e-10,3.1170000000000007e-10,3.1170000000000007e-10,1.5269999999999845e-10,2.156999999999971e-10,3.1170000000000007e-10,3.1170000000000007e-10
280,2,2,1.2515e-10,0.35079,0.31399,0.57396,0.34443,0.1608,0.057522,0.2707,0.16887,0.41949,0.20945,1.58389e-10,2.81507e-10,1.9166e-10,1.58389e-10,1.58389e-10,1.9166e-10,1.9166e-10,1.58389e-10,1.58389e-10,1.58389e-10
281,9,9,1.2694e-10,0.32611,0.15992,0.18279,0.25172,0.35525,0.20989,0.17152,0.23149,0.33573,0.51111,2.668899999999997e-10,2.2994000000000014e-10,2.668899999999997e-10,2.668899999999997e-10,2.2994000000000014e-10,2.668899999999997e-10,2.2994000000000014e-10,2.668899999999997e-10,2.668899999999997e-10,2.668899999999997e-10
282,7,3,1.275e-10,0.26152,0.32306,0.39034,0.47768,0.13497,0.080221,0.13832,0.38205,0.33148,0.25468,2.0783999999999956e-10,2.943699999999997e-10,2.4600999999999924e-10,2.0783999999999956e-10,2.4600999999999924e-10,1.7508999999999882e-10,1.7508999999999882e-10,2.4600999999999924e-10,2.943699999999997e-10,2.4600999999999924e-10
283,5,5,1.3008999999999996e-10,0.26976,0.18407,0.090092,0.36038,0.19402,0.63342,0.27281,0.093436,0.39691,0.27358,1.695000000000003e-10,2.2610000000000028e-10,2.2610000000000028e-10,2.2610000000000028e-10,2.6899999999999897e-10,2.2610000000000028e-10,2.2610000000000028e-10,1.695000000000003e-10,1.695000000000003e-10,1.695000000000003e-10
284,9,9,1.305e-10,0.38784,0.13375,0.24075,0.26347,0.39088,0.20826,0.19185,0.25508,0.23165,0.51313,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.6309999999999923e-10,2.1919999999999775e-10
285,2,2,1.2591e-10,0.38525,0.27474,0.63266,0.3421,0.15072,0.042371,0.27541,0.2945,0.32507,0.19185,2.840000000000011e-10,2.1020000000000078e-10,2.1020000000000078e-10,1.6560000000000117e-10,2.1020000000000078e-10,1.6560000000000117e-10,2.1020000000000078e-10,1.6560000000000117e-10,2.1020000000000078e-10,2.1020000000000078e-10
286,6,6,1.2902e-10,0.27761,0.21747,0.19272,0.22287,0.22818,0.41525,0.53595,0.11023,0.43013,0.16394,2.407000000000023e-10,2.407000000000023e-10,2.407000000000023e-10,2.407000000000023e-10,2.407000000000023e-10,2.407000000000023e-10,2.407000000000023e-10,2.0650000000000254e-10,2.0650000000000254e-10,1.1910000000000138e-10
287,4,4,1.2947999999999998e-10,0.15476,0.20762,0.24269,0.23694,0.56811,0.22657,0.17929,0.27339,0.29369,0.36044,1.7889999999999904e-10,1.5319999999999902e-10,2.8309999999999874e-10,1.7889999999999904e-10,1.7889999999999904e-10,1.7889999999999904e-10,1.7889999999999904e-10,2.8309999999999874e-10,2.8309999999999874e-10,1.7889999999999904e-10
288,1,1,1.2674e-10,0.22199,0.53435,0.12466,0.25608,0.27392,0.30445,0.30557,0.20336,0.37016,0.21405,2.4679999999999795e-10,2.4679999999999795e-10,2.4679999999999795e-10,1.7770000000000033e-10,2.4679999999999795e-10,2.4679999999999795e-10,2.4679999999999795e-10,2.4679999999999795e-10,1.7770000000000033e-10,2.4679999999999795e-10
289,5,5,1.296e-10,0.22652,0.1535,0.26034,0.3014,0.20043,0.49773,0.3093,0.12935,0.45778,0.2328,2.3049999999999667e-10,2.3049999999999667e-10,2.3049999999999667e-10,2.3049999999999667e-10,2.3049999999999667e-10,2.3049999999999667e-10,5.549999999999676e-11,1.924999999999999e-10,2.3049999999999667e-10,2.3049999999999667e-10
290,8,8,1.2944e-10,0.222,0.24507,0.14278,0.28705,0.34163,0.41533,0.31802,0.097659,0.41592,0.28479,1.96419e-10,2.44841e-10,1.96419e-10,1.96419e-10,1.96419e-10,1.96419e-10,1.96419e-10,1.96419e-10,1.96419e-10,3.81758e-10
291,2,2,1.2593e-10,0.35076,0.3218,0.5576,0.3925,0.12471,0.08957,0.26558,0.13994,0.38471,0.19038,2.0685999999999984e-10,2.0685999999999984e-10,2.0685999999999984e-10,1.493399999999994e-10,2.0685999999999984e-10,2.0685999999999984e-10,2.0685999999999984e-10,2.9092000000000007e-10,2.9092000000000007e-10,2.0685999999999984e-10
292,9,9,1.2597e-10,0.40986,0.16432,0.27768,0.30122,0.27659,0.2317,0.2004,0.2256,0.27655,0.51313,1.490100000000001e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10,2.877899999999999e-10
293,2,2,1.2547e-10,0.37233,0.26131,0.6512,0.30882,0.18845,0.048316,0.23225,0.26161,0.33066,0.2915,1.8590000000000036e-10,2.5290000000000023e-10,1.8590000000000036e-10,1.3339999999999873e-10,1.8590000000000036e-10,1.8590000000000036e-10,1.8590000000000036e-10,3.014999999999994e-10,1.8590000000000036e-10,2.5290000000000023e-10
294,0,0,1.2845e-10,0.58791,0.23121,0.28422,0.29824,0.12638,0.266,0.31484,0.16325,0.33284,0.23613,2.404999999999981e-10,1.6989999999999876e-10,2.404999999999981e-10,2.9189999999999813e-10,1.6989999999999876e-10,2.404999999999981e-10,2.404999999999981e-10,2.404999999999981e-10,3.601999999999988e-10,2.404999999999981e-10
295,4,4,1.2986e-10,0.19535,0.17964,0.26623,0.22043,0.60985,0.19471,0.21152,0.21841,0.25949,0.38756,1.8769999999999843e-10,1.8769999999999843e-10,1.6020000000000034e-10,2.87999999999999e-10,1.8769999999999843e-10,1.8769999999999843e-10,1.8769999999999843e-10,2.87999999999999e-10,2.87999999999999e-10,1.8769999999999843e-10
296,0,0,1.2738e-10,0.63404,0.28202,0.33408,0.20183,0.16689,0.19484,0.36279,0.15925,0.25284,0.25241,1.7120000000000288e-10,2.0680000000000222e-10,2.0680000000000222e-10,3.6280000000000044e-10,1.7120000000000288e-10,4.900000000000262e-11,1.7120000000000288e-10,1.7120000000000288e-10,3.113000000000016e-10,2.0680000000000222e-10
297,0,0,1.2569e-10,0.54752,0.18236,0.23328,0.19003,0.15503,0.31768,0.39036,0.14417,0.26958,0.34354,2.13e-10,2.13e-10,2.13e-10,1.6760000000000012e-10,1.6760000000000012e-10,2.13e-10,1.6760000000000012e-10,1.6760000000000012e-10,2.13e-10,2.13e-10
298,2,2,1.2643e-10,0.33401,0.22299,0.57619,0.38639,0.11773,0.092805,0.26894,0.1712,0.42031,0.2207,2.693999999999958e-10,3.2459999999999617e-10,2.693999999999958e-10,1.4669999999999826e-10,1.4669999999999826e-10,2.693999999999958e-10,2.693999999999958e-10,3.2459999999999617e-10,1.4669999999999826e-10,1.4669999999999826e-10
299,8,8,1.2932e-10,0.25919,0.25413,0.27471,0.33167,0.096108,0.26634,0.18891,0.186,0.65174,0.23872,2.3710000000000283e-10,2.3710000000000283e-10,2.3710000000000283e-10,2.3710000000000283e-10,1.9390000000000281e-10,2.3710000000000283e-10,2.3710000000000283e-10,2.9910000000000034e-10,2.3710000000000283e-10,1.9390000000000281e-10
300,4,4,1.2305e-10,0.23418,0.27042,0.34711,0.22793,0.49439,0.11162,0.40244,0.18925,0.23918,0.16965,2.05665e-10,2.05665e-10,1.68465e-10,3.08385e-10,2.05665e-10,1.68465e-10,2.05665e-10,1.68465e-10,2.05665e-10,2.05665e-10
301,7,7,1.2551e-10,0.30834,0.14968,0.30914,0.3787,0.23758,0.12303,0.073424,0.52196,0.30074,0.3358,2.3749999999999965e-10,2.3749999999999965e-10,2.881999999999999e-10,2.3749999999999965e-10,2.3749999999999965e-10,2.881999999999999e-10,2.3749999999999965e-10,2.3749999999999965e-10,2.3749999999999965e-10,2.3749999999999965e-10
302,1,1,1.2793e-10,0.22656,0.6699,0.25345,0.32162,0.22524,0.17988,0.28114,0.16047,0.29585,0.22324,2.1785999999999908e-10,2.1785999999999908e-10,2.1785999999999908e-10,3.0528e-10,2.1785999999999908e-10,3.0528e-10,3.0528e-10,2.1785999999999908e-10,3.0528e-10,2.1785999999999908e-10
303,2,2,1.2364e-10,0.31919,0.18774,0.62357,0.31663,0.14989,0.05655,0.21731,0.29585,0.39626,0.27768,2.309000000000001e-10,2.309000000000001e-10,2.309000000000001e-10,2.713999999999997e-10,1.561999999999991e-10,1.561999999999991e-10,2.309000000000001e-10,2.309000000000001e-10,1.561999999999991e-10,2.309000000000001e-10
304,4,4,1.2817999999999996e-10,0.13257,0.24181,0.19064,0.11273,0.59273,0.23196,0.2596,0.20954,0.35638,0.24552,2.1809999999999783e-10,3.316999999999996e-10,2.1809999999999783e-10,2.1809999999999783e-10,2.1809999999999783e-10,3.316999999999996e-10,2.1809999999999783e-10,2.1809999999999783e-10,3.316999999999996e-10,3.316999999999996e-10
